AD043	AD111	AD114	AD115	AD118	AD119	AD120	AD122	AD123	AD127	AD130	AD131	AD136	AD157	AD158	AD159	AD162	AD163	AD164	AD167	AD169	AD170	AD172	AD173	AD177	AD178	AD179	AD183	AD185	AD186	AD187	AD188	AD201	AD202	AD203	AD207	AD208	AD210	AD212	AD213	AD218	AD221	AD224	AD225	AD226	AD228	AD230	AD232	AD234	AD236	AD238	AD239	AD240	AD241	AD243	AD247	AD249	AD250	AD252	AD253	AD255	AD258	AD259	AD260	AD261	AD262	AD266	AD267	AD268	AD269	AD275	AD276	AD277	AD283	AD285	AD287	AD294	AD295	AD296	AD299	AD301	AD302	AD304	AD305	AD308	AD309	AD311	AD313	AD314	AD315	AD317	AD318	AD320	AD323	AD327	AD330	AD331	AD332	AD334	AD335	AD336	AD337	AD338	AD340	AD341	AD346	AD347	AD350	AD351	AD352	AD353	AD355	AD356	AD360	AD361	AD362	AD363	AD366	AD367	AD368	AD370	AD374	AD375	AD379	AD382	AD383	AD384	AD10	AD15	AD16	AD18	AD19	AD1	AD2	AD31	AD3	AD4	AD5	AD7
98.08	51.59	36.375	28.605	113.39	23.22	68.325	38.86	38.495	31.79	66.71	-2.5	59.72	59.675	41.31	24.83	17.33	97.52	95.575	54.66	126.065	56.46	60.685	46.88	23.14	77.125	19.505	8.76	31.49	34.52	19.495	74.47	21.78	37.63	63.705	33.88	42.45	82.8	74.77	86.55	173.93	106.99	10.14	21.68	31.63	61.315	6.59	64.76	90.47	27.75	41.28	15.96	105.71	84.5	20.965	39.57	3.6	11.69	21.33	51.45	42.7067	65.8975	-33.07	21.92	12.87	23.26	32.14	47.94	14.6333	45.11	60.35	54.07	27.98	29.01	110.06	-19.03	59.335	37.1	35.2	-16.425	23.025	40.85	43.38	18.96	9.99	118.39	27.275	117.36	96.44	43.2	54.68	71.13	116.22	29.85	63.495	30.29	23.83	42.44	32.75	12.62	-10.03	45.89	138.535	97.31	89.465	20.14	57.465	65.965	122.29	58.2	101.26	261.34	37.08	8.49	58.96	75.9	0.8	27.42	30.85	-1.92	21.42	34.02	22.545	112.54	41.86	117.415	73.84	62.64	8.4	4.74	10.02	16.58	-2.75	2.61	29.43	-7.48	-1.1	99.17	194.44
107.01	307.15	255.11	155.73	162.91	151.89	102.82	160.05	142.51	279.92	271.63	250.855	-17.86	191.08	154.52	214.26	136.62	156.14	167.905	139.065	152.61	189.103	151.295	215.59	210.23	299.95	146.29	253.62	231.58	319.18	270.68	130.01	192.43	200.9	182.595	152.35	173.53	178.18	149.73	171.37	38.48	223.63	283.36	151.13	67.51	133.34	265	66.79	259.01	329.7	232.18	153.42	0.95	135.9	119.04	104.86	93.87	165.88	207.56	221.82	202.66	126.835	177.26	135.37	164.76	115.445	-16.55	215.34	218.023	163.95	282.46	237.325	17.33	145.69	134.19	154.82	179.215	238.33	292.705	302.67	116.93	210.14	225	183.85	91.05	149.53	-95.5	143.68	212.45	85.77	107.92	193.27	142.09	147.12	38.6	194.9	161.68	192.63	96.89	190.61	284.93	151.08	136.915	91.01	270.765	188.35	215.82	206.17	152.15	31.91	176.34	173.78	138.99	161.185	210.09	25.07	128.34	143.44	75.48	145.64	73.26	386.3	215.925	206.175	276.1	249.425	179.135	139.61	60.4	92.94	211.07	226.57	227.92	69.03	142.77	193.12	213.05	211.15	156.16
212.74	246.8	166.385	135.085	207.32	153.06	121.05	115.55	138.885	135.25	98.44	213.98	215.2	140.87	142.665	121.66	85.43	130.345	160.495	209.62	196.31	195.86	188.17	164.56	198.4	185.34	131.685	149.19	168.91	300.34	143.385	106.58	222.91	167.37	151.09	107.16	101.42	127.43	92.81	129.92	136.94	230.11	214.51	151.13	130.35	98.095	140.49	123.62	176.31	141.28	148.5	189.04	106.6	191	109.635	157.54	162.75	131	228.36	225.43	117.437	150.335	116.59	127.045	91.64	100.535	131.67	199.18	262.733	166.4	189.38	164.45	237.35	164.17	279.85	361.33	144.355	158.37	208.365	118.8	196.395	101.1	191.9	112.64	102.91	109.91	88.445	102.74	216.91	134.55	100.04	92.33	117.84	131.22	170.54	297.6	65.4	113.23	121.305	260.74	185.2	175.24	143.1	150.92	172.015	159.365	131.96	104.285	149.73	166.51	160.07	107.32	81.62	481.765	176.68	183.43	195.07	129.08	118.96	222.7	117.36	193.94	115.025	106.005	196.71	189.835	135.505	147.45	107.8	154.48	148.73	170.55	197.65	301.86	90.84	131.98	161.87	329.69	175.28
89.96	115.29	92.075	184.64	169.97	185.79	108.905	124.64	112.23	170.54	149.17	261.355	172.46	124.285	129.84	188.12	150.71	221.75	148.885	113.64	108.735	165.703	111.555	180.33	172.06	115.915	155.905	160.96	132.86	245.57	99.695	169.02	156.9	103.22	150.76	110.17	153.48	142.65	118.1	158.19	136.94	64.87	106.69	139.18	130.35	113.16	173.53	119.56	76.54	166.18	201.17	145.28	169.81	78.89	125.115	210.61	130.25	106.09	306.39	113.92	192.513	126.095	84.59	143.98	139.33	123.665	108.95	98.43	221.073	138.23	105.51	211.47	87.17	129.52	91.73	189.25	135.075	118.79	154.98	160.62	229.71	109.76	116.55	129.96	239.78	102.13	149.53	165.13	89.1	80.58	77.37	130.69	128.35	94.17	119.105	105.27	128.47	152.78	186.365	140.92	117.95	129.17	128.46	118.675	98.89	105.52	136.07	103.815	188.46	128.25	103.98	100.84	97.67	155.105	158.25	119.51	71.37	121.34	196.7	105.37	74.36	149.52	107.455	115.81	210.6	134.17	82.935	133.91	181.67	132.04	156.37	113.17	102.16	222.8	115.24	153.61	136.38	127.45	86.74
179.35	115.29	109.49	174.82	107.32	253.55	158.89	189.43	148.81	234.05	314.44	123.755	182.3	179.565	204.71	297.57	207.36	447.95	85.38	123.495	152.775	155.73	193.315	189.61	127.67	206.26	131.08	188.125	157.52	150.3	224.695	131.74	225.45	168.25	231.105	144.31	224.72	203.57	109.06	166.66	250.91	134.54	230.32	176.02	262.08	165.21	141.46	318.39	115.14	64.29	253.9	169.7	277.93	180.73	327.4	121.42	168.31	178.06	122.8	167.72	247.297	97.72	185.31	194.845	314.16	210.34	211.7	175.83	115	182.32	215.18	194.895	174.71	131.83	117.78	117.88	146.845	94.04	173.05	222.035	179.415	461.645	150.93	178.36	146.01	230.4	233.505	149.53	154.63	160.5	173.84	103.43	115.41	166.56	213.505	170.66	143.44	191.86	216.81	91.965	139.46	164.57	278.82	204.545	151.865	172.05	148.41	265.025	239.28	95.42	213.34	391.33	205.39	178.315	182.35	187.48	259.64	261.75	205.84	159.07	207.67	109.05	227.71	206.775	112.285	126.035	116.635	313.44	141.45	165.72	195.58	292.4	213.27	217.16	420	136.7	144.49	145.61	222.56
1309.5	849.32	721.305	687.265	1110.57	815.74	866.44	917.43	933.105	703.66	1527.81	876.795	971.7	1518.64	875.985	1242.95	1194.31	1835.04	1119.47	1055.82	1136.24	1210.29	960.605	845.94	703.71	933.735	1355.41	577.49	1223.88	735.95	821.34	546.07	1269.86	2099.03	2321.45	1129.83	1006.26	1335.5	1326.73	526.21	1172.04	1168.69	971.85	1173.05	753.42	597.02	2484.66	711.62	1156.71	1521.2	945.45	897.32	978.36	1399.25	714.75	1106.15	1512.82	938.89	867.98	1304.01	1338.32	993.525	842.4	878.36	1303.96	833.54	543.98	435.77	280.23	537.03	1151.68	970.415	656.9	1043.31	780.71	722.4	681.51	994.89	777.155	763.38	1305.77	799.725	1219.09	894.94	930.85	1245.54	708.73	1583.32	1478.25	1101.42	316.79	535.16	771.37	824.02	838.73	579.83	1075.27	1573.3	1268.55	1504.02	810.25	1347.57	525.495	1105.54	1287.41	568.725	803.41	807.005	880.36	778.1	562.57	755.94	910.99	1123.45	1319.34	991.09	689.08	941.66	874.95	686.03	563.94	798.05	699.91	1099.02	1421.24	956.75	1094.26	1460.52	1232.08	1717.52	1314.67	726.01	1121.56	2030.51	504.64	1412.85	1332.13	2044.27	1667.24
192.37	203.34	142.32	153.98	131.58	179.94	129.445	135.77	143.575	168.18	178.75	236.225	144.69	256.09	166.32	158.85	150.71	230.625	161.475	184.15	121.815	179.343	166.115	202.6	200.22	193.385	109.14	186.59	204.03	218.65	226.015	86.62	135.76	201.79	184.565	194.53	155.49	157.88	128.04	169.49	299.48	183.15	199.63	156.11	131.35	174.315	246.5	148.99	206.37	248.68	178.44	172.76	146.65	162.05	105.825	96.23	205.29	134.03	163.33	227.24	136.32	109.863	114.81	87.78	124.97	102.505	133.83	113.75	196.167	119.86	206.89	176.805	192.44	113.35	151.56	163.22	160.2	172.39	258.59	283.185	131.48	116.585	122.14	176.53	151.34	154.49	109.845	127.11	149.46	145.97	133.52	156.93	200.3	117.99	120.77	135.7	101.79	178.8	177.68	169.66	277.74	230.43	137.11	190.6	136.1	131.005	168.26	127.83	221.54	165.41	173.63	121.01	125.66	140.855	160.38	102.55	144.4	147.86	148.7	120.58	92	221.57	205.545	242.72	300.375	151.15	162.7	119.7	116.89	142.55	106.25	150.22	93.4	204.01	90.06	135.35	106.86	250.59	148.66
150.88	213.95	99.025	173.075	206.32	162.41	150.35	161.07	212.335	203.47	138.56	273.86	176.56	188.005	161.575	184.05	228.31	133.99	202.975	144.435	91.22	212.137	190.695	271.3	217.52	243.225	192.73	145.32	171.75	156.8	277.25	142.15	267.85	155.92	246.305	138.29	139.46	163.97	245.78	112.01	131.25	122.39	194.05	182.99	116.38	113.35	335.18	101.3	145.18	241.67	199.1	151.38	153.77	129.36	107.65	208.42	345.15	174.25	139	224.53	217.363	181.817	129.05	145.73	112.7	133.15	107.87	116.45	194.9	162.73	293.52	167.055	112.02	156.09	150.6	264.81	106.025	189.7	246.235	211.865	200.8	198.315	175.81	171.05	171.41	202.71	153.99	151.48	92.77	157.38	92.15	105.45	104.9	118.87	99.485	264.2	176.67	330.83	166.88	235.55	169.05	232.6	146.14	130.485	180.4	109.115	185.925	136.315	106.14	126.06	110.32	218.15	115.15	224.425	198.7	122.75	151.63	123.55	131.54	151.91	62.23	216.63	193.64	167.29	206.75	89.675	163.52	214.5	131.61	255.05	231.33	124.59	487.33	432.36	78.25	213.74	210.13	184.91	178.7
41.31	16.55	21.92	20.3	-3	20.88	16.06	52.97	30.03	34.14	1.11	70.285	2.86	30.415	30.515	18.47	-5.56	21.335	-12.385	-2.525	-1.865	2.82667	70.765	35.77	97.85	5.035	38.52	8.32	8.77	24.03	-2.875	16.28	31.91	54.21	24.545	-3.26	24.48	56.45	8.96	-0.27	30.92	95.65	19.42	47.57	48.57	16.96	42.46	33.31	39.02	15.31	5.24	9.85	21.34	19.03	43.995	-22.63	38.06	1.25	-1.97	68.37	-5.62667	10.0175	70.39	19.435	26.27	28.72	80.82	10.03	6.09333	30.4	-7.87	3.155	19.69	111.04	42.52	2.82	14.225	24.71	18.915	-9.35	15	42.195	66.39	175.62	-6.24	16.74	24.09	5.25	42.25	43.2	12.24	22.67	4.7	82.71	33.085	16.04	-11.88	3.62	8.69	-7.77	4.28	14.01	58.3	54.185	15.38	24.28	33.465	21.705	48.01	26.43	26.94	-8.84	5.15	21.74	13.42	1.69	0	4.22	41.15	-0.14	90.9	-20.3	209.77	28.845	29.775	17.075	32.825	7.68	21.55	20.68	38.9	70.36	61.32	-13.28	-12.32	18.15	-9.86	42.75	-2.78
360.61	307.15	210.58	275.16	217.41	353.92	327.085	365.54	314.755	328.13	248.74	448.75	457.41	357.3	325.165	306.72	346.19	381.45	387.015	302.975	334.345	423.03	340.33	340.98	383.56	450.32	315.625	325.49	274.37	512.49	341.49	347.63	411.68	284.24	399.475	339.29	258.9	416.97	299.44	337.67	415.99	327.15	477.12	343.28	243.12	353.975	570.76	268.7	484.98	586.46	482.18	338.62	439.71	247.95	280.41	380.69	583.49	287.34	260.97	498.44	382.79	355.28	317.79	281.27	315.6	326.385	245.21	280.75	432.02	231.27	650.33	365.09	244.43	245.02	262.5	386.5	408.22	277.89	440.41	560.87	299.185	302.625	428.08	410.02	389.01	342.91	306.66	275.27	330.7	303.55	224.88	330.51	325.62	222.32	198.825	373.65	217.15	342.74	297.495	325.61	461.78	479.11	251.125	217.505	346.61	241.075	337.015	261.335	240.89	241.8	183.56	359.1	350.68	472.49	402.95	195.59	382.52	370.18	166.99	269.37	175.74	580.49	390.57	315.335	453.825	395.7	208.92	469.31	381.23	308.32	405.57	343.03	282.71	388.76	188.38	293.24	267.58	276.19	264.56
81.85	85.57	46.125	70.54	47.63	59.49	59.94	78.18	44.24	44.72	50.11	93.005	32.44	45.42	78.89	45.52	73.91	67.325	54.21	73.48	60.86	49.1567	46.635	79.29	73.51	84.94	85.645	4.32	45.69	98.39	12.68	64.05	34.44	90.07	68.12	76.03	31.46	77.74	71.16	69.57	69.69	64.87	47.26	45.58	65.52	92.72	58.95	49.54	80.82	88.4	57.76	81.14	107.48	49.9	72.56	68.95	91.82	24.37	35.68	79.97	41.3067	59.0775	51.78	36.51	55.16	51.465	82.99	30.79	34.5733	102.71	95.38	52.87	68.23	59.05	74.36	110.32	58.695	97.34	92.065	47.78	61.36	53.65	63.21	52.57	62.17	72.46	65.635	61.8	45.17	74.35	69.48	67.09	40.25	38.65	55.75	73.11	49.81	78.48	45.23	109.03	91.08	68.86	69.205	94.09	79.72	81.87	138.145	90.515	139.24	87.76	79.52	64.92	46.11	60.625	54.06	33.14	80.99	68.3	109.81	66.01	68.85	42.91	69.475	78.795	80.13	48.225	87.845	75.96	25.71	44.96	51.54	64.37	55.49	89.63	41.24	43.22	14.64	66.6	14.84
55.09	65.39	34.97	81.76	50.67	44.28	69.555	65.07	41.745	83.52	77.28	26.67	122.73	38.745	165.455	77.48	56.66	59.705	35.995	71.155	60.895	36.2467	83.86	73.73	42.91	58.125	152.29	71.34	49.48	29.68	21.605	94.43	36.12	83.07	67.995	53.95	75.42	98.01	90.11	66.74	63.07	60.82	48.19	77.45	117.38	94.14	60.89	131.74	86.19	47.19	35.1	114.74	81.7	41.48	56.525	29.55	48.23	70.76	56.31	64.81	124.587	49.3225	67.73	31.19	76.75	76.68	42.96	56.06	77.8267	52.46	42.84	48.52	43.37	67.14	47.35	52.37	87.94	34.62	87.885	27.22	28.435	34.44	39.41	28.95	92.37	91.53	53.08	72.52	64.18	70.19	33.96	71.13	58.84	53.63	33.395	57.93	112.2	73.21	42.145	8.54	47.22	61.89	133.865	74.555	35.175	72.24	63.165	72.835	148.92	60.39	74.08	31.23	63.5	65.26	37.23	62.18	40.09	126.87	96.08	37.4	15.9	4.39	48.165	36.21	69.48	60.69	56.595	34.74	84.06	58.16	41.12	75.7	79.79	128.97	9.74	129.28	7.65	67.32	19.58
50.23	15.49	30.215	100.995	4.09	6.83	-2.52	-21.54	6.705	49.42	-4.91	-4.375	17.24	32.045	40.775	2.61	-27.6	3.76	29.985	-7.62	-7.29	-24.9233	19.705	23.74	10.57	-1.28	44.57	5.235	46.64	45.82	-18.815	3.24	-1.84	20.19	14.74	-45.41	44.45	21	-24.36	-16.32	-16.32	8.18	-11.2	50.56	20.67	2.04	5.62	-30.63	4.73	-36.78	-4.02	-7.47	-1.71	-9.05	-40.515	-20.49	-1.12	-0.98	-31.52	9.66	-12.6467	-11.06	-18.96	-14.02	6.84	7.95	31.05	6.41	10.8167	41.43	17.02	7.895	29.17	12.84	36.74	23.81	11.02	-12.45	32.12	-33.98	4.58	-41.415	-14.39	5.34	-20.51	-14.24	45.38	-1.58	10.88	80.58	6.32	17.62	1.47	10.48	8.525	8.91	-43.04	-12.74	3.29	-28.56	-27.91	-34.24	28.85	60.305	-0.545	67.345	27.285	50.875	119.06	30.81	19.68	-38.14	-2.48	19.705	-13.17	-28.12	73.77	-18.98	76.63	-15.33	89.8	-14.37	45.755	36.64	27.8	0.225	8.415	-4.07	11.86	-22.97	44.1	27.18	63.27	28.8	10.53	76.39	0.07	10.3	-23.79
93.21	282.81	253.155	114.955	432.69	559.95	388.7	332.85	213.225	255.22	705.36	123.325	431.57	150.03	299.075	316.72	371.97	1345.27	117.18	519.67	870.81	896.23	273.57	360.5	185.68	1054.88	333.05	695.68	192.64	40.17	277.4	615.01	675.64	148	1202.41	543.63	842.62	286.89	472.49	648.5	535.81	113.48	773.56	823.01	875.9	251.58	202.7	845.25	150.55	655.98	171.21	890.23	1076.76	53.64	610.58	444.05	442.45	711.66	440.78	184.82	461.017	503.41	77.49	140.34	412.6	321.92	730.58	772.66	283.57	330.25	297.21	653.4	258.61	336.22	84.97	31.37	451.15	325.69	286.755	486.305	99.745	853.255	215.3	197.58	802.02	597.35	147.265	279.17	254.18	151.16	578.65	1546.17	135.62	173.63	483.055	479.2	946.41	161.94	715.77	134.95	284.93	616.27	775.06	261.16	464.26	596.875	566.755	349.125	161.03	63.67	621.18	362.09	1192.04	81.33	350.76	922.54	292.05	1561.59	253.78	65.12	76.57	952.3	116.49	329.935	356.5	944.63	105.215	811.89	219.37	252.19	294.46	305.7	145.96	44.71	111.3	210.29	139.28	67.32	344.4
399.94	1016.55	864.9	855.535	636.49	255.88	1159.39	434.14	627.96	1069.57	1207.68	249.79	617.59	1454.99	1264.5	1811.57	1250.32	352.87	505.25	1208.29	949.295	839.587	755.82	1713.98	695.18	1329.63	1662.41	801.075	1109.76	157.61	687.125	1383.75	697.31	870.98	775.845	1505.97	757.48	1018.61	1038.16	964.97	479.2	225.25	987.65	914.45	908.08	675.385	525.73	1421.46	802.82	1237.98	709.44	1007.56	662.67	536.38	896.835	990.43	658.95	1243.35	825.27	593.49	1551.96	365.7	635.17	831.415	1483.92	985.93	823.44	888.4	2007.86	499.45	1033.89	1053.93	631.21	840.37	364.51	350.42	566.725	950.26	497.92	520.085	669.335	811.975	714.79	1170.19	1556.16	1352.73	1127.94	1172.73	650.35	609.01	567.17	708.23	231.83	909.9	1490.11	530.36	1396.45	1276.66	1405.19	529.385	856	679.04	517.55	686.945	439.49	1034.26	982.125	958.9	970.3	263.59	840.57	532.44	1397.11	283.07	837.53	913.15	1644.1	1307.94	1120.85	934.15	989.04	515.45	352.845	979.93	835.64	516.07	326.14	777.31	736.57	1301.1	1248.02	1281.26	1017.7	911.8	242.61	1231.68	1257.98	225.02	744.99
38.88	63.27	36.9	46.115	16.25	30.24	39.075	24.76	26.13	40.02	20.7	158.99	44.46	34.55	38.91	26.42	11.6	52.115	47.69	18.815	35.27	7.82333	51.45	78.36	52.8	28.245	57.56	14.25	26.75	84.63	68.64	25.83	15.03	43.74	31.455	1.76	33.46	43.28	22.48	42.21	42.26	51.1	39.84	17.69	43.59	36.175	90.97	19.1	75.46	66.63	40.25	29.2	31.99	17.16	33.455	3.09	50.26	6.47	24.02	47	-2.46	22.8575	4.89	-11.525	-8.54	12.515	44.04	21.76	58.75	57.36	111.04	49.48	70.6	47.5	64.71	85.97	50.505	38.75	119.635	44.535	45.185	5.695	37.83	58.03	15.19	53.41	45.175	26.7	56.87	59.81	15.2	20.65	49.14	20.16	8.205	39.2	3.05	28.98	28.245	74.67	49.01	77.23	75.77	72.235	59.79	40.055	63.99	66.085	81.11	73.53	45.08	0.46	-4.56	81.83	8.52	17.01	30.47	11.95	58.31	26.68	22.52	142.62	60.14	78.065	111.1	54.23	60.345	22.23	-1.28	11.67	24.07	13.94	20.54	25.06	10.53	12.88	1.82	52.86	17.55
9.73	99.37	22.8	78.375	336.28	445.98	3.3	182.34	19.43	36.49	120.38	392.955	354.79	428.285	703.85	4.19	393.56	526.415	138.575	299.18	122.05	10.91	780.185	419.08	239.4	18.19	138.67	36.685	110.11	623.28	544.62	33.65	301.81	17.58	95.11	244.78	315.29	460.64	285.78	28.05	30.92	36.52	3.65	9.72	100.42	32.645	24.04	19.1	222.48	156.06	272.53	239.93	628.1	5.93	214.2	300.44	272.44	153.73	583.11	-0.99	558.613	37.335	50.01	211.825	223.13	124.245	138.16	190.2	714.173	85.55	75.1	1151.96	39.82	573.56	43.49	9.54	80.935	1791.11	300.41	674.2	17.42	819.805	138.92	137.25	817.85	257.41	102.485	795.68	2.87	173.98	88.21	57	24.09	320.98	19.18	128.54	313.54	-6.05	121.75	212.395	163.67	1060.56	77.225	29.74	508.48	152.695	211.63	46.63	92.42	25.34	42.36	291.52	159.39	371.33	344.92	-4.75	109.88	2.01	146.41	-12.65	115.15	664.21	215.27	136.065	1139.33	30.575	44.16	66.14	90.34	106.89	9.28	26.51	22.48	-2.06	40.46	113.82	174.64	29.04	-19.72
370.43	240.44	225.615	346.865	325.21	313.09	209.345	951.8	775.7	251.69	201.54	304.3	270.77	433.13	509.605	159.66	120.07	480.21	161.4	432.655	173.12	116.39	810.675	197.96	790.17	190.365	412.785	117.545	167.96	153.55	369.055	230.46	403.15	516.88	353.67	327.22	179.55	359.05	404.51	132.75	211.92	559.43	253.58	251.69	315.96	249.57	208.54	257.54	329.97	233.11	336.76	154.44	311.09	261.95	176.385	197.48	147.51	220.89	233.79	302.64	194.467	259.91	752.98	404.125	306.94	274.91	181.42	131.76	538.58	270.4	208.73	123.985	89.53	341.99	202.71	159.02	807.915	87.44	97.34	130.41	216.69	434.655	519.15	161.91	408.49	159.45	213.19	323.04	349.56	261.08	253.29	156.93	138.85	785.03	225.9	209.28	93.34	207.27	190.545	160.13	135.87	337.9	172.62	192.095	107.02	182.95	159.085	186.455	152.96	265.76	107.6	293.74	277.75	242.465	361.74	72.67	523.94	200.93	273.17	77.64	267.07	40.93	590.865	87.55	124.175	172.59	254.965	111.19	169.64	397.77	302.44	139.42	205.46	134.59	333.71	260.23	103.39	136.17	231.49
154.94	414.89	279.015	103.78	221.45	189.29	197.805	194.5	129.475	308.14	124.17	111.4	177.38	142.26	155.585	120.85	175.65	75.48	111.4	123.06	209.17	76.4	128.125	92.26	175.69	197.115	181.23	95.25	84.52	81.39	147.155	75.34	178.89	172.66	195.175	95.11	145.47	152.8	297.62	84.66	159.7	167.76	111.33	197.93	184.23	174.635	200.76	136.81	227.85	318.01	156.76	98.45	215.32	145.24	260.045	212.8	91.82	153.73	136.3	184.82	174.813	180.465	179.04	230.655	270.44	318.82	276.55	251.2	86.5667	227.6	249.28	116.63	159.33	199.98	95.59	90.16	201.35	194.65	176.24	100.775	116.515	241.56	161.36	243.44	182.82	184.97	169.34	189.5	178.31	118.99	151.23	132.71	324.81	177.17	178.045	107.96	122.61	123.85	147.835	454.915	168.15	174.53	225.815	172.445	240.825	252.445	246.415	266.64	89.99	291.88	122.09	337.47	197.58	135.185	173.13	212.61	231.36	122.44	113.24	117	107.44	93.26	83.51	120.235	208.935	137.43	123.975	214.5	163.29	161.5	237.59	223.82	236.72	69.03	208.82	137.37	174.06	139.8	206.09
636.56	277.51	257.695	581.155	309.11	266.39	429.905	375.76	384.06	250.51	694.36	414.15	200.37	410.705	546.075	233.12	396.15	630.95	120.61	288.99	347.75	366.33	327.135	403.27	501.5	531.77	540.755	249.035	375.35	348.69	210.78	383.64	310.31	298.49	802.65	350.35	239.79	455.56	416.43	494.59	530.05	372.34	288.02	322.38	317.96	387.915	698.14	321.43	450.51	413.14	341.95	486.11	742.9	349.67	341.665	492.86	420.1	355.51	301.84	319.08	773.02	286.54	71.28	289.29	724.32	257.925	324.09	173.13	126.027	193.34	504.62	168.32	302.28	343.15	370.28	127.95	284.635	455.9	172.465	363.75	326.435	1017.29	420.55	638.26	498.25	610.3	191.81	244.08	374.51	308.72	207.23	377.91	302.17	170.1	340.64	232.67	418.05	293.72	385.09	626.995	513.4	318.68	368.965	350.59	376.075	252.465	587.625	361.795	444.34	589.52	255.67	367.32	523.78	142.465	510.7	486.35	207.16	444.37	376.72	97.32	196.66	422.79	448.655	907.13	304.25	270.765	393.615	671.29	319.15	478.92	387.46	291.7	143.04	880.72	448.23	341.64	291.24	531.99	454.32
17.83	-23.79	95.025	-73.86	46.62	-4.87	-79.925	-38.63	-12.99	20.03	4.12	-36.105	-40.12	-70.855	5.45	-63.72	-97.66	16.895	-49.46	-31.025	-42.495	-78.9467	-50.685	-31.77	51	-71.96	-37.575	8.4	-69.75	84.63	-90.34	16.28	-64.24	-24.19	-17.14	121.21	-23.41	17.96	25.18	156.3	-45.59	-33.1	-65.92	41.6	187.23	3.215	-16.67	29.25	-57.39	78.29	-14.31	-39.05	-47.77	-80.23	64.95	3.81	-74.21	-66.38	-90.58	-44.42	-25.9867	-23.5275	28.76	135.525	9.52	195.5	-40.35	-6.23	-72.7067	24.27	-86.25	-60.48	-19.38	-36.83	-42.29	-41.71	-31.98	-57.89	30.31	-51.02	-91.58	-58.56	-42.02	-52.74	-30.22	-16.35	-27.59	-7.43	-52.34	2.7	-41.1	76.18	-56.69	-65.2	-43.12	-48	-79.39	-95.51	-57.155	-48.505	-78.86	-64.43	-12.865	18.75	-68.805	45.63	0.595	76.545	-44.02	-43.71	77.71	-20.28	121.45	-35.445	-40.45	-75.66	41.7	-48.8	-59.58	6.12	-47.01	-16.35	-54.145	-61.055	-44.775	-86.425	-50.325	-73.4	26.4	-19.51	-54.59	-51.97	208.39	-61.91	-52.52	-82.56	200.22	52.86	-0.75
34.02	38.85	29.17	35.795	21.31	53.64	37.89	35.84	24.45	41.19	26.73	32.815	39.65	10.715	47.815	35.17	27.15	39.16	15.44	20.58	18.885	21.41	32.845	49.66	35.72	24.785	49.105	4.17	18.23	32.9	15.19	32.78	15.88	49.85	45.135	37.89	48.44	65.57	20.67	32.77	32.81	43	22.2	51.55	60.54	42.15	28.88	41.42	33.66	16.87	30.98	31.24	50.62	13.42	56.66	13.82	18.44	31.84	5.2	27.43	8.00667	24.8725	32.3	-8.68	17.55	19.295	86.23	7.32	19.8133	50.01	9.65	19.06	31.53	34.79	48.31	7.02	51.085	24.71	31.28	5.765	17.64	9.725	29.91	28.95	16.49	37.18	36.055	18.9	32.75	31.77	22.11	51.95	28.94	22.8	36.405	33.86	7.6	51.43	27.655	3.64	22.17	20.23	86.94	85	18.34	61.87	53.1	42.72	70.62	24.24	33.29	7.61	28.74	27.275	17.63	26.69	49.72	31.84	54.88	20.42	22.52	-2.52	31.575	37.055	47.49	21.54	34.87	43.09	9.09	16.52	29.99	41.76	41.9	-0.19	16.83	32.65	-6.35	41.31	15.52
-9.7	34.6	55.085	8.215	15.24	41.94	-44.925	34.83	15.185	44.72	217.52	-24.135	-47.27	49.2	79.845	-32.99	34.52	57.575	-13.905	65.77	7.86	19.4433	108.185	-10.49	-10.05	-5.325	5.605	41.965	-25.29	0.65	24.92	46.68	4.91	-50.23	33.345	16.81	-12.44	18.97	-22.56	12	-81.44	4.13	16.64	-13.18	-3.24	19.705	3.68	-4.24	-8.13	-43.77	22.75	2.72	22.23	28.39	-3.21	32.41	-6.5	-1.73	-4.65	5.22	155.303	5.715	56.21	52.515	29.62	28.19	115.44	-1.71	-2.9	35.3	13.34	-2.645	-11.09	12.84	37.7	-34.99	36.01	30.49	33.5	29.24	-75.095	50.2	9.33	28.04	53.01	29.43	67.96	51.07	-33.48	86.81	36.92	-0.55	-17.11	62.44	9.675	-36.45	27.08	-57.92	-44.645	-49.72	49.01	11.93	95.535	37.395	-20.44	43.21	37.13	23.665	28.64	65.86	36.91	41.97	19.72	115.48	-9.67	23.46	4.01	56.15	-0.06	-57.33	109.64	-56.84	64.96	-49.115	53.29	-25.955	-16.415	11.14	-34.45	97.12	15.19	21.22	-25.05	14.77	26.28	-44.77	-20.38	-35.73	-10.91
